"Technology_Type","Ready_for_Service_Date","Area_ID","Service_Status","longitude","latitude"
"Fibre to the Curb","30/11/2018","2NDS-A0031","In Service",151.636834,-33.104124
"Fibre to the Curb","15/06/2018","2NDS-A0034","In Service",151.620386,-33.117482
"Fibre to the Curb","30/11/2018","2NDS-A0041","In Service",151.647146,-33.104193
"Fibre to the Curb","24/01/2020","2NDS-A0042","In Service",151.569823,-33.139158
"Fibre to the Curb","24/01/2020","2NDS-A0047","In Service",151.582781,-33.139574
"Fibre to the Curb","30/11/2018","2NDS-A0050","In Service",151.638172,-33.091746
"Fibre to the Curb","24/01/2020","2NDS-A0051","In Service",151.560535,-33.137302
"Fibre to the Curb","24/01/2020","2NDS-A0052","In Service",151.566191,-33.137042
"Fibre to the Curb","//","2NDS-A0060","Proposed",151.609094,-33.174067
"Fibre to the Curb","30/11/2018","2NDS-A0068","In Service",151.658769,-33.09207
"Fibre to the Curb","24/01/2020","2NDS-A0070","In Service",151.558009,-33.135018
"Fibre to the Curb","24/01/2020","2NDS-A0079","In Service",151.586102,-33.141465
"Fibre to the Curb","24/01/2020","2NDS-A0080","In Service",151.587646,-33.139984
"Fibre to the Curb","//","2NDS-A0091","Proposed",151.608245,-33.16943
"Fibre to the Curb","24/01/2020","2NDS-A0096","In Service",151.588584,-33.134343
"Fibre to the Curb","24/01/2020","2NDS-A0113","In Service",151.579146,-33.143189
"Fibre to the Curb","26/06/2020","2NRM-A0007","In Service",150.130503,-36.19592
"Fibre to the Curb","26/06/2020","2NRM-A0009","In Service",150.128414,-36.1988
"Fibre to the Curb","31/05/2019","2NRM-A0013","In Service",150.123467,-36.213492
"Fibre to the Curb","31/05/2019","2NRM-A0015","In Service",150.126441,-36.218057
"Fibre to the Curb","31/05/2019","2NRM-A0016","In Service",150.137334,-36.21937
"Fibre to the Curb","31/05/2019","2NRM-A0019","In Service",150.128432,-36.225876
"Fibre to the Curb","31/05/2019","2NRM-A0021","In Service",150.132437,-36.219258
"Fibre to the Curb","26/06/2020","2NRM-A0022","In Service",150.124725,-36.204102
"Fibre to the Curb","31/05/2019","2NRM-A0026","In Service",150.121488,-36.230175
"Fibre to the Curb","01/02/2019","2NSY-A0007","In Service",151.203116,-33.830119
"Fibre to the Curb","22/02/2019","2NSY-A0031","In Service",151.210261,-33.844385
"Fibre to the Curb","22/02/2019","2NSY-A0032","In Service",151.209612,-33.843349
"Fibre to the Curb","22/02/2019","2NSY-A0060","In Service",151.210035,-33.848735
"Fibre to the Curb","22/06/2018","2NYG-A0005","In Service",147.193778,-31.563841
"Fibre to the Curb","22/06/2018","2NYG-A0011","In Service",147.206043,-31.562331
"Fibre to the Curb","07/09/2018","2ORC-A0002","In Service",150.731254,-33.76921
"Fibre to the Curb","07/09/2018","2ORC-A0005","In Service",150.72128,-33.772391
"Fibre to the Curb","07/09/2018","2ORC-A0016","In Service",150.718966,-33.775026
"Fibre to the Curb","22/06/2018","2ORC-A0044","In Service",150.693382,-33.777458
"Fibre to the Curb","22/06/2018","2ORC-A0046","In Service",150.684057,-33.772758
"Fibre to the Curb","22/06/2018","2ORC-A0055","In Service",150.68933,-33.773936
"Fibre to the Curb","08/06/2018","2ORC-A0062","In Service",150.708883,-33.77353
"Fibre to the Curb","08/06/2018","2ORC-A0063","In Service",150.709697,-33.770788
"Fibre to the Curb","15/06/2018","2ORC-A0066","In Service",150.672628,-33.777631
"Fibre to the Curb","08/06/2018","2ORC-A0071","In Service",150.704705,-33.777158
"Fibre to the Curb","08/06/2018","2ORC-A0072","In Service",150.713201,-33.781807
"Fibre to the Curb","15/06/2018","2ORC-A0073","In Service",150.679396,-33.780094
"Fibre to the Curb","07/09/2018","2ORC-A0075","In Service",150.721479,-33.76932
"Fibre to the Curb","08/06/2018","2ORC-A0078","In Service",150.726577,-33.779561
"Fibre to the Curb","15/06/2018","2ORC-A0081","In Service",150.676338,-33.782311
"Fibre to the Curb","15/06/2018","2ORC-A0092","In Service",150.674931,-33.777641
"Fibre to the Curb","22/06/2018","2ORC-A0094","In Service",150.670498,-33.771908
"Fibre to the Curb","22/06/2018","2ORC-A0097","In Service",150.667596,-33.783669
"Fibre to the Curb","22/06/2018","2ORC-A0098","In Service",150.683702,-33.777577
"Fibre to the Curb","08/06/2018","2ORC-A0101","In Service",150.697277,-33.785237
"Fibre to the Curb","08/06/2018","2ORC-A0103","In Service",150.701895,-33.778997
"Fibre to the Curb","15/06/2018","2ORC-A0104","In Service",150.683603,-33.787078
"Fibre to the Curb","15/06/2018","2ORC-A0106","In Service",150.67349,-33.790397
"Fibre to the Curb","22/06/2018","2ORC-A0112","In Service",150.665818,-33.789662
"Fibre to the Curb","25/05/2018","2ORC-A0118","In Service",150.681772,-33.796615
"Fibre to the Curb","07/09/2018","2ORC-A0139","In Service",150.72471,-33.763505
"Fibre to the Curb","07/09/2018","2ORC-A0142","In Service",150.730312,-33.762654
"Fibre to the Curb","18/09/2020","2ORC-A0164","Under Construction",150.695766,-33.799974
"Fibre to the Curb","07/09/2018","2ORC-A0175","In Service",150.732902,-33.760846
"Fibre to the Curb","07/09/2018","2ORC-A0180","In Service",150.733462,-33.761573
"Fibre to the Curb","15/06/2018","2ORC-A0201","In Service",150.689886,-33.787847
"Fibre to the Curb","07/09/2018","2ORC-A0216","In Service",150.721372,-33.761864
"Fibre to the Curb","07/09/2018","2ORC-A0234","In Service",150.724767,-33.766591
"Fibre to the Curb","//","2ORC-A0266","Proposed",150.658451,-33.765339
"Fibre to the Curb","30/03/2020","2ORC-A0386","In Service",150.731106,-33.761837
"Fibre to the Curb","18/09/2020","2ORC-A0442","Under Construction",150.707396,-33.789546
"Fibre to the Curb","17/02/2020","2ORG-A0384","In Service",149.115853,-33.260213
"Fibre to the Curb","27/03/2020","2PAR-A0022","In Service",150.991287,-33.80742
"Fibre to the Curb","27/03/2020","2PAR-A0023","In Service",150.990214,-33.80265
"Fibre to the Curb","31/03/2022","2PAR-A0029","Proposed",151.011187,-33.815001
"Fibre to the Curb","31/03/2022","2PAR-A0032","Proposed",151.01502,-33.81945
"Fibre to the Curb","31/03/2022","2PAR-A0039","Proposed",151.015293,-33.817579
"Fibre to the Curb","19/06/2020","2PAR-A0048","In Service",151.013813,-33.820416
"Fibre to the Curb","27/03/2020","2PAR-A0059","In Service",150.993793,-33.803646
"Fibre to the Curb","19/06/2020","2PAR-A0069","In Service",151.008375,-33.820572
"Fibre to the Curb","27/03/2020","2PAR-A0070","In Service",150.990703,-33.80574
"Fibre to the Curb","27/03/2020","2PAR-A0076","In Service",150.991311,-33.808358
"Fibre to the Curb","19/06/2020","2PAR-A0085","In Service",151.010889,-33.821308
"Fibre to the Curb","27/03/2020","2PAR-A0089","In Service",150.992484,-33.802521
"Fibre to the Curb","31/03/2022","2PAR-A0134","Proposed",151.010402,-33.818963
"Fibre to the Curb","31/03/2022","2PAR-A0135","Proposed",151.020409,-33.818284
"Fibre to the Curb","19/06/2020","2PAR-A0283","In Service",151.009273,-33.821369
"Fibre to the Curb","27/03/2020","2PAR-A0288","In Service",150.99287,-33.805536
"Fibre to the Curb","27/03/2020","2PAR-A0289","In Service",150.986309,-33.807094
"Fibre to the Curb","27/03/2020","2PAR-A0291","In Service",150.992938,-33.807979
"Fibre to the Curb","27/03/2020","2PAR-A0298","In Service",150.993375,-33.805446
"Fibre to the Curb","31/03/2022","2PAR-A0455","Proposed",151.008927,-33.81811
"Fibre to the Curb","19/06/2020","2PAR-A0520","In Service",151.01638,-33.821529
"Fibre to the Curb","31/03/2022","2PAR-A1100","Proposed",151.018099,-33.81712
"Fibre to the Curb","21/06/2019","2PEA-A0004","In Service",151.054633,-33.950491
"Fibre to the Curb","21/06/2019","2PEA-A0005","In Service",151.059664,-33.959991
"Fibre to the Curb","31/05/2019","2PEA-A0006","In Service",151.054147,-33.947848
"Fibre to the Curb","31/05/2019","2PEA-A0007","In Service",151.065201,-33.941666
"Fibre to the Curb","31/05/2019","2PEA-A0009","In Service",151.061975,-33.940897
"Fibre to the Curb","31/12/2019","2PEA-A0020","In Service",151.065858,-33.966366
"Fibre to the Curb","21/06/2019","2PEA-A0029","In Service",151.068722,-33.949569
"Fibre to the Curb","31/05/2019","2PEA-A0030","In Service",151.065032,-33.939055
"Fibre to the Curb","31/12/2019","2PEA-A0032","In Service",151.05584,-33.977064
"Fibre to the Curb","31/12/2019","2PEA-A0038","In Service",151.06124,-33.964285
"Fibre to the Curb","31/05/2019","2PEA-A0042","In Service",151.065301,-33.946864
"Fibre to the Curb","21/06/2019","2PEA-A0047","In Service",151.069273,-33.944766
"Fibre to the Curb","31/05/2019","2PEA-A0048","In Service",151.056987,-33.947958
"Fibre to the Curb","31/05/2019","2PEA-A0050","In Service",151.054745,-33.940897
"Fibre to the Curb","31/05/2019","2PEA-A0051","In Service",151.046568,-33.940142
"Fibre to the Curb","31/05/2019","2PEA-A0054","In Service",151.050712,-33.949232
"Fibre to the Curb","31/05/2019","2PEA-A0057","In Service",151.062317,-33.937796
"Fibre to the Curb","31/05/2019","2PEA-A0059","In Service",151.050689,-33.934071
"Fibre to the Curb","31/05/2019","2PEA-A0061","In Service",151.052037,-33.939474
"Fibre to the Curb","31/05/2019","2PEA-A0062","In Service",151.060464,-33.944551
"Fibre to the Curb","21/06/2019","2PEA-A0064","In Service",151.066594,-33.956337
"Fibre to the Curb","31/12/2019","2PEA-A0068","In Service",151.054995,-33.979503
"Fibre to the Curb","31/12/2019","2PEA-A0069","In Service",151.068051,-33.964984
"Fibre to the Curb","10/05/2019","2PEA-A0072","In Service",151.054914,-33.961899
"Fibre to the Curb","10/05/2019","2PEA-A0073","In Service",151.055154,-33.953082
"Fibre to the Curb","10/05/2019","2PEA-A0075","In Service",151.05641,-33.952824
"Fibre to the Curb","29/05/2020","2PEA-A0077","In Service",151.054818,-33.969334
"Fibre to the Curb","31/12/2019","2PEA-A0079","In Service",151.057118,-33.973227
"Fibre to the Curb","31/12/2019","2PEA-A0080","In Service",151.057393,-33.966214
"Fibre to the Curb","31/12/2019","2PEA-A0081","In Service",151.057522,-33.964202
"Fibre to the Curb","29/05/2020","2PEA-A0082","In Service",151.053364,-33.988733
"Fibre to the Curb","31/12/2019","2PEA-A0083","In Service",151.069124,-33.964258
"Fibre to the Curb","21/06/2019","2PEA-A0085","In Service",151.071733,-33.958621
"Fibre to the Curb","29/05/2020","2PEA-A0086","In Service",151.052514,-33.965139
"Fibre to the Curb","29/05/2020","2PEA-A0087","In Service",151.053533,-33.963851
"Fibre to the Curb","21/06/2019","2PEA-A0088","In Service",151.061117,-33.959188
"Fibre to the Curb","29/05/2020","2PEA-A0089","In Service",151.040038,-33.984198
"Fibre to the Curb","31/05/2019","2PEA-A0090","In Service",151.048012,-33.943616
"Fibre to the Curb","10/05/2019","2PEA-A0091","In Service",151.049581,-33.958313
"Fibre to the Curb","10/05/2019","2PEA-A0093","In Service",151.045857,-33.958003
"Fibre to the Curb","21/06/2019","2PEA-A0094","In Service",151.061565,-33.956642
"Fibre to the Curb","10/05/2019","2PEA-A0095","In Service",151.054657,-33.956431
"Fibre to the Curb","21/06/2019","2PEA-A0096","In Service",151.067294,-33.959658
"Fibre to the Curb","21/06/2019","2PEA-A0097","In Service",151.05782,-33.95886
"Fibre to the Curb","21/06/2019","2PEA-A0101","In Service",151.06272,-33.950628
"Fibre to the Curb","10/05/2019","2PEA-A0102","In Service",151.044917,-33.961754
"Fibre to the Curb","31/12/2019","2PEA-A0103","In Service",151.062837,-33.96791
"Fibre to the Curb","10/05/2019","2PEA-A0104","In Service",151.05073,-33.962201
"Fibre to the Curb","10/05/2019","2PEA-A0106","In Service",151.045662,-33.954746
"Fibre to the Curb","31/12/2019","2PEA-A0108","In Service",151.053891,-33.981719
"Fibre to the Curb","29/05/2020","2PEA-A0109","In Service",151.042177,-33.980356
"Fibre to the Curb","29/05/2020","2PEA-A0111","In Service",151.043316,-33.977946
"Fibre to the Curb","29/05/2020","2PEA-A0112","In Service",151.048666,-33.983641
"Fibre to the Curb","29/05/2020","2PEA-A0114","In Service",151.041515,-33.981444
"Fibre to the Curb","29/05/2020","2PEA-A0115","In Service",151.046848,-33.983112
"Fibre to the Curb","29/05/2020","2PEA-A0116","In Service",151.039488,-33.987952
"Fibre to the Curb","29/05/2020","2PEA-A0117","In Service",151.043277,-33.986158
"Fibre to the Curb","29/05/2020","2PEA-A0118","In Service",151.050654,-33.986217
"Fibre to the Curb","29/05/2020","2PEA-A0119","In Service",151.048596,-33.97703
"Fibre to the Curb","29/05/2020","2PEA-A0120","In Service",151.043858,-33.976354
"Fibre to the Curb","29/05/2020","2PEA-A0121","In Service",151.043843,-33.989002
"Fibre to the Curb","10/05/2019","2PEA-A0122","In Service",151.047805,-33.956293
"Fibre to the Curb","29/05/2020","2PEA-A0123","In Service",151.047054,-33.965582
"Fibre to the Curb","31/12/2019","2PEA-A0128","In Service",151.053292,-33.974262
"Fibre to the Curb","29/05/2020","2PEA-A0129","In Service",151.048415,-33.970641
"Fibre to the Curb","29/05/2020","2PEA-A0131","In Service",151.045501,-33.974516
"Fibre to the Curb","29/05/2020","2PEA-A0133","In Service",151.047284,-33.988355
"Fibre to the Curb","21/06/2019","2PEA-A0135","In Service",151.068174,-33.952087
"Fibre to the Curb","21/06/2019","2PEA-A0136","In Service",151.076364,-33.946056
"Fibre to the Curb","21/06/2019","2PEA-A0137","In Service",151.072447,-33.945053
"Fibre to the Curb","31/05/2019","2PEA-A0138","In Service",151.054565,-33.945009
"Fibre to the Curb","31/05/2019","2PEA-A0139","In Service",151.045143,-33.94392
"Fibre to the Curb","31/05/2019","2PEA-A0140","In Service",151.065674,-33.944657
"Fibre to the Curb","21/06/2019","2PEA-A0141","In Service",151.075823,-33.948647
"Fibre to the Curb","21/06/2019","2PEA-A0142","In Service",151.074182,-33.946418
"Fibre to the Curb","31/05/2019","2PEA-A0143","In Service",151.060368,-33.946784
"Fibre to the Curb","31/05/2019","2PEA-A0145","In Service",151.060074,-33.947937
"Fibre to the Curb","21/06/2019","2PEA-A0147","In Service",151.068947,-33.946462
"Fibre to the Curb","21/06/2019","2PEA-A0149","In Service",151.069439,-33.955606
"Fibre to the Curb","31/05/2019","2PEA-A0152","In Service",151.05723,-33.937733
"Fibre to the Curb","31/05/2019","2PEA-A0154","In Service",151.053172,-33.933771
"Fibre to the Curb","21/06/2019","2PEA-A0155","In Service",151.070477,-33.952562
"Fibre to the Curb","31/05/2019","2PEA-A0156","In Service",151.052811,-33.935933
"Fibre to the Curb","21/06/2019","2PEA-A0157","In Service",151.071752,-33.942482
"Fibre to the Curb","21/06/2019","2PEA-A0158","In Service",151.069905,-33.94139
"Fibre to the Curb","31/05/2019","2PEA-A0160","In Service",151.05062,-33.938252
"Fibre to the Curb","21/06/2019","2PEA-A0161","In Service",151.071026,-33.947499
"Fibre to the Curb","21/06/2019","2PEA-A0162","In Service",151.07518,-33.951473
"Fibre to the Curb","31/05/2019","2PEA-A0163","In Service",151.055578,-33.934561
"Fibre to the Curb","10/05/2019","2PEA-A0165","In Service",151.051914,-33.952438
"Fibre to the Curb","21/06/2019","2PEA-A0168","In Service",151.065353,-33.953328
"Fibre to the Curb","21/06/2019","2PEA-A0169","In Service",151.063982,-33.954063
"Fibre to the Curb","10/05/2019","2PEA-A0171","In Service",151.055081,-33.95517
"Fibre to the Curb","10/05/2019","2PEA-A0172","In Service",151.046881,-33.953427
"Fibre to the Curb","21/06/2019","2PEA-A0173","In Service",151.060466,-33.954554
"Fibre to the Curb","21/06/2019","2PEA-A0175","In Service",151.05889,-33.951466
"Fibre to the Curb","31/05/2019","2PEA-A0178","In Service",151.050374,-33.950817
"Fibre to the Curb","21/06/2019","2PEA-A0182","In Service",151.072918,-33.954407
"Fibre to the Curb","21/06/2019","2PEA-A0183","In Service",151.072494,-33.95071
"Fibre to the Curb","21/06/2019","2PEA-A0184","In Service",151.065248,-33.949361
"Fibre to the Curb","31/05/2019","2PEA-A0186","In Service",151.046584,-33.949221
"Fibre to the Curb","31/12/2019","2PEA-A0188","In Service",151.070118,-33.961676
"Fibre to the Curb","31/05/2019","2PEA-A0190","In Service",151.049952,-33.942887
"Fibre to the Curb","10/05/2019","2PEA-A0199","In Service",151.053262,-33.959112
"Fibre to the Curb","21/06/2019","2PEA-A0200","In Service",151.063236,-33.960107
"Fibre to the Curb","//","2PET-A0880","Proposed",151.158702,-33.897634
"Fibre to the Curb","//","2PIT-A0017","Proposed",150.870289,-33.575798
"Fibre to the Curb","//","2PIT-A0025","Proposed",150.854951,-33.586566
"Fibre to the Curb","//","2PIT-A0059","Proposed",150.872242,-33.572878
"Fibre to the Curb","//","2PIT-A0099","Proposed",150.867786,-33.58114
"Fibre to the Curb","15/06/2018","2POR-A0007","In Service",149.979703,-33.354794
"Fibre to the Curb","30/04/2020","2PRA-A0005","In Service",151.000983,-33.796649
"Fibre to the Curb","30/04/2020","2PRA-A0013","In Service",151.001858,-33.792761
"Fibre to the Curb","31/01/2020","2PRA-A0025","In Service",151.011071,-33.795893
"Fibre to the Curb","31/01/2020","2PRA-A0026","In Service",151.022779,-33.788048
"Fibre to the Curb","31/01/2020","2PRA-A0029","In Service",151.034915,-33.785379
"Fibre to the Curb","23/08/2019","2PRA-A0033","In Service",151.016505,-33.809874
"Fibre to the Curb","31/01/2020","2PRA-A0040","In Service",151.022045,-33.793064
"Fibre to the Curb","31/01/2020","2PRA-A0079","In Service",151.026326,-33.781023
"Fibre to the Curb","30/04/2020","2PRA-A0081","In Service",151.003455,-33.798444
"Fibre to the Curb","23/08/2019","2PRA-A0082","In Service",151.02115,-33.813282
"Fibre to the Curb","23/08/2019","2PRA-A0083","In Service",151.023167,-33.810105
"Fibre to the Curb","23/08/2019","2PRA-A0084","In Service",151.016083,-33.806999
"Fibre to the Curb","23/08/2019","2PRA-A0097","In Service",151.019877,-33.808219
"Fibre to the Curb","29/05/2020","2PRA-A0098","In Service",151.003254,-33.808775
"Fibre to the Curb","31/01/2020","2PRA-A0099","In Service",151.03035,-33.782902
"Fibre to the Curb","22/03/2019","2PRA-A0100","In Service",151.026677,-33.801915
"Fibre to the Curb","22/03/2019","2PRA-A0101","In Service",151.024495,-33.798734
"Fibre to the Curb","29/05/2020","2PRA-A0102","In Service",151.000002,-33.807585
"Fibre to the Curb","23/08/2019","2PRA-A0103","In Service",151.01046,-33.807198
"Fibre to the Curb","29/05/2020","2PRA-A0104","In Service",151.001434,-33.801902
"Fibre to the Curb","22/03/2019","2PRA-A0105","In Service",151.026467,-33.796354
"Fibre to the Curb","31/01/2020","2PRA-A0108","In Service",151.016326,-33.797253
"Fibre to the Curb","22/03/2019","2PRA-A0109","In Service",151.024793,-33.796451
"Fibre to the Curb","30/04/2020","2PRA-A0110","In Service",151.003944,-33.800556
"Fibre to the Curb","22/03/2019","2PRA-A0111","In Service",151.030357,-33.793385
"Fibre to the Curb","30/04/2020","2PRA-A0112","In Service",151.002987,-33.799231
"Fibre to the Curb","22/03/2019","2PRA-A0114","In Service",151.031201,-33.790199
"Fibre to the Curb","22/03/2019","2PRA-A0115","In Service",151.029363,-33.789843
"Fibre to the Curb","22/03/2019","2PRA-A0116","In Service",151.036723,-33.789258
"Fibre to the Curb","31/01/2020","2PRA-A0117","In Service",151.015221,-33.789414
"Fibre to the Curb","31/01/2020","2PRA-A0118","In Service",151.030142,-33.785301
"Fibre to the Curb","31/01/2020","2PRA-A0119","In Service",151.033153,-33.781293
"Fibre to the Curb","22/03/2019","2PRA-A0465","In Service",151.036953,-33.786991
"Fibre to the Curb","//","2PTH-A0203","Proposed",150.663769,-33.767701
"Fibre to the Curb","//","2PTH-A0300","Proposed",150.684062,-33.771107
"Fibre to the Curb","29/11/2019","2RAM-A0031","In Service",151.133098,-33.985112
"Fibre to the Curb","29/11/2019","2RAM-A0033","In Service",151.137766,-33.985501
"Fibre to the Curb","25/10/2019","2RAM-A0057","In Service",151.131885,-33.988035
"Fibre to the Curb","29/11/2019","2RAM-A0060","In Service",151.13322,-33.974764
"Fibre to the Curb","31/12/2019","2RAM-A0094","In Service",151.120973,-33.974294
"Fibre to the Curb","26/07/2019","2RAM-A0095","In Service",151.123262,-33.976143
"Fibre to the Curb","29/11/2019","2RAM-A0122","In Service",151.141545,-33.983509
"Fibre to the Curb","29/11/2019","2RAM-A0123","In Service",151.13832,-33.983226
"Fibre to the Curb","29/11/2019","2RAM-A0125","In Service",151.138711,-33.981339
"Fibre to the Curb","25/10/2019","2RAM-A0127","In Service",151.130843,-33.990912
"Fibre to the Curb","29/11/2019","2RAM-A0129","In Service",151.133688,-33.981591
"Fibre to the Curb","25/10/2019","2RAM-A0130","In Service",151.136615,-33.987623
"Fibre to the Curb","26/07/2019","2RAM-A0131","In Service",151.126972,-33.979303
"Fibre to the Curb","25/10/2019","2RAM-A0132","In Service",151.134208,-33.996331
"Fibre to the Curb","25/10/2019","2RAM-A0133","In Service",151.127199,-34.003406
"Fibre to the Curb","25/10/2019","2RAM-A0134","In Service",151.132008,-34.003602
"Fibre to the Curb","25/10/2019","2RAM-A0135","In Service",151.130844,-34.000146
"Fibre to the Curb","25/10/2019","2RAM-A0136","In Service",151.134664,-33.999679
"Fibre to the Curb","25/10/2019","2RAM-A0137","In Service",151.127309,-33.996568
"Fibre to the Curb","25/10/2019","2RAM-A0138","In Service",151.125345,-33.999414
"Fibre to the Curb","25/10/2019","2RAM-A0139","In Service",151.132732,-33.998642
"Fibre to the Curb","25/10/2019","2RAM-A0140","In Service",151.132473,-33.997206
"Fibre to the Curb","25/10/2019","2RAM-A0141","In Service",151.128816,-33.993584
"Fibre to the Curb","25/10/2019","2RAM-A0142","In Service",151.132851,-33.994373
"Fibre to the Curb","25/10/2019","2RAM-A0143","In Service",151.135258,-33.992913
"Fibre to the Curb","25/10/2019","2RAM-A0144","In Service",151.135474,-33.990092
"Fibre to the Curb","29/11/2019","2RAM-A0145","In Service",151.135753,-33.974597
"Fibre to the Curb","29/11/2019","2RAM-A0146","In Service",151.137873,-33.97807
"Fibre to the Curb","29/11/2019","2RAM-A0147","In Service",151.135341,-33.971162
"Fibre to the Curb","31/12/2019","2RAM-A0148","In Service",151.11786,-33.970282
"Fibre to the Curb","26/07/2019","2RAM-A0149","In Service",151.136022,-33.968214
"Fibre to the Curb","31/12/2019","2RAM-A0150","In Service",151.116686,-33.97107
"Fibre to the Curb","31/12/2019","2RAM-A0151","In Service",151.126224,-33.970581
"Fibre to the Curb","31/12/2019","2RAM-A0152","In Service",151.115677,-33.971632
"Fibre to the Curb","26/07/2019","2RAM-A0153","In Service",151.131008,-33.969621
"Fibre to the Curb","31/12/2019","2RAM-A0154","In Service",151.125616,-33.968932
"Fibre to the Curb","31/12/2019","2RAM-A0155","In Service",151.123608,-33.97144
"Fibre to the Curb","31/12/2019","2RAM-A0156","In Service",151.11138,-33.969902
"Fibre to the Curb","31/12/2019","2RAM-A0157","In Service",151.114539,-33.970353
"Fibre to the Curb","31/12/2019","2RAM-A0158","In Service",151.12915,-33.968294
"Fibre to the Curb","31/12/2019","2RAM-A0159","In Service",151.124452,-33.969626
"Fibre to the Curb","26/07/2019","2RAM-A0160","In Service",151.13129,-33.976658
"Fibre to the Curb","26/07/2019","2RAM-A0161","In Service",151.133407,-33.970125
"Fibre to the Curb","31/12/2019","2RAM-A0162","In Service",151.120686,-33.971034
"Fibre to the Curb","31/12/2019","2RAM-A0163","In Service",151.119907,-33.972434
"Fibre to the Curb","31/12/2019","2RAM-A0164","In Service",151.127981,-33.969892
"Fibre to the Curb","31/12/2019","2RAM-A0165","In Service",151.116956,-33.972242
"Fibre to the Curb","31/12/2019","2RAM-A0166","In Service",151.119736,-33.970918
"Fibre to the Curb","29/11/2019","2RAM-A0167","In Service",151.138728,-33.970753
"Fibre to the Curb","29/11/2019","2RAM-A0168","In Service",151.139675,-33.974087
"Fibre to the Curb","29/11/2019","2RAM-A0169","In Service",151.14066,-33.972399
"Fibre to the Curb","26/07/2019","2RAM-A0170","In Service",151.125248,-33.975091
"Fibre to the Curb","26/07/2019","2RAM-A0171","In Service",151.128027,-33.975103
"Fibre to the Curb","25/10/2019","2RAM-A0172","In Service",151.131451,-34.002009
"Fibre to the Curb","31/12/2019","2RAM-A0206","In Service",151.122551,-33.970997
"Fibre to the Curb","31/12/2019","2RAM-A0207","In Service",151.121283,-33.970089
"Fibre to the Curb","//","2RCH-A0059","Proposed",150.81001,-33.646215
"Fibre to the Curb","03/01/2020","2RDL-A0002","In Service",151.047985,-33.811734
"Fibre to the Curb","28/02/2020","2RDL-A0009","In Service",151.061389,-33.782054
"Fibre to the Curb","03/01/2020","2RDL-A0022","In Service",151.056787,-33.797588
"Fibre to the Curb","30/04/2020","2RDL-A0024","In Service",151.032691,-33.799843
"Fibre to the Curb","30/06/2020","2RDL-A0025","Proposed",151.065964,-33.783253
"Fibre to the Curb","30/04/2020","2RDL-A0028","In Service",151.028809,-33.811621
"Fibre to the Curb","03/01/2020","2RDL-A0032","In Service",151.047548,-33.819893
"Fibre to the Curb","03/01/2020","2RDL-A0034","In Service",151.045941,-33.795345
"Fibre to the Curb","30/04/2020","2RDL-A0036","In Service",151.035287,-33.820884
"Fibre to the Curb","24/04/2020","2RDL-A0039","In Service",151.044492,-33.810405
"Fibre to the Curb","03/01/2020","2RDL-A0040","In Service",151.048162,-33.800203
"Fibre to the Curb","03/01/2020","2RDL-A0042","In Service",151.053455,-33.796615
"Fibre to the Curb","03/01/2020","2RDL-A0045","In Service",151.050328,-33.815954
"Fibre to the Curb","03/01/2020","2RDL-A0052","In Service",151.049041,-33.816867
"Fibre to the Curb","30/04/2020","2RDL-A0053","In Service",151.036055,-33.813404
"Fibre to the Curb","28/02/2020","2RDL-A0061","In Service",151.064668,-33.786216
"Fibre to the Curb","24/04/2020","2RDL-A0064","In Service",151.038731,-33.802117
"Fibre to the Curb","24/04/2020","2RDL-A0068","In Service",151.041053,-33.801971
"Fibre to the Curb","30/04/2020","2RDL-A0072","In Service",151.031675,-33.806774
"Fibre to the Curb","28/02/2020","2RDL-A0073","In Service",151.059543,-33.787444
"Fibre to the Curb","30/04/2020","2RDL-A0074","In Service",151.031517,-33.803208
"Fibre to the Curb","24/04/2020","2RDL-A0075","In Service",151.044296,-33.813371
"Fibre to the Curb","03/01/2020","2RDL-A0077","In Service",151.048028,-33.80374
"Fibre to the Curb","03/01/2020","2RDL-A0081","In Service",151.05194,-33.814085
"Fibre to the Curb","03/01/2020","2RDL-A0082","In Service",151.049657,-33.807501
"Fibre to the Curb","03/01/2020","2RDL-A0084","In Service",151.049114,-33.795556
"Fibre to the Curb","24/04/2020","2RDL-A0085","In Service",151.034963,-33.806435
"Fibre to the Curb","30/04/2020","2RDL-A0086","In Service",151.033384,-33.810594
"Fibre to the Curb","30/04/2020","2RDL-A0088","In Service",151.041735,-33.813722
"Fibre to the Curb","24/04/2020","2RDL-A0098","In Service",151.040936,-33.810431
"Fibre to the Curb","24/04/2020","2RDL-A0101","In Service",151.034834,-33.804289
"Fibre to the Curb","24/04/2020","2RDL-A0110","In Service",151.046136,-33.807421
"Fibre to the Curb","24/04/2020","2RDL-A0111","In Service",151.038106,-33.805896
"Fibre to the Curb","24/04/2020","2RDL-A0112","In Service",151.042828,-33.803966
"Fibre to the Curb","28/02/2020","2RDL-A0120","In Service",151.064414,-33.783837
"Fibre to the Curb","28/02/2020","2RDL-A0131","In Service",151.060853,-33.785684
"Fibre to the Curb","03/01/2020","2RDL-A0256","In Service",151.050162,-33.820885
"Fibre to the Curb","03/01/2020","2RDL-A0703","In Service",151.043406,-33.795033
"Fibre to the Curb","24/04/2020","2RDL-A0704","In Service",151.040529,-33.798379
"Fibre to the Curb","24/04/2020","2RDL-A0705","In Service",151.043265,-33.797657
