Technology_Type,Ready_for_Service_Date,Area_ID,Service_Status,longitude,latitude
Fibre to the Basement,28/03/2019,2BUR-A0817,In Service,151.062996,-33.857914
Fibre to the Basement,16/11/2018,2BUR-A0827,Under Construction,151.104502,-33.873206
Fibre to the Basement,16/09/2019,2BUR-A0829,In Service,151.09868,-33.868267
Fibre to the Basement,10/01/2020,2BUR-A0834,In Service,151.094833,-33.867223
Fibre to the Basement,19/09/2019,2BUR-A0847,In Service,151.100299,-33.869911
Fibre to the Basement,10/09/2020,2BUR-A0868,Proposed,151.06525,-33.861488
Fibre to the Basement,29/03/2019,2BUR-A0869,In Service,151.062187,-33.859545
Fibre to the Basement,29/03/2019,2BUR-A0870,In Service,151.082141,-33.86109
Fibre to the Basement,29/03/2019,2BUR-A0871,In Service,151.068047,-33.859238
Fibre to the Basement,10/09/2020,2BUR-A0875,Proposed,151.082461,-33.863296
Fibre to the Basement,10/09/2020,2BUR-A0882,Proposed,151.086003,-33.864343
Fibre to the Basement,10/09/2020,2BUR-A0884,Proposed,151.082737,-33.862719
Fibre to the Basement,5/04/2019,2BUR-A0916,In Service,151.067929,-33.858403
Fibre to the Basement,19/09/2019,2BUR-A0925,In Service,151.097134,-33.873262
Fibre to the Basement,9/09/2019,2BUR-A0943,In Service,151.098201,-33.87452
Fibre to the Basement,26/03/2020,2BUR-A1083,In Service,151.105922,-33.874618
Fibre to the Basement,16/11/2018,2BUR-A1094,Under Construction,151.109227,-33.870399
Fibre to the Basement,24/06/2020,2BUR-A1178,In Service,151.106654,-33.875685
Fibre to the Basement,26/03/2020,2BUR-A1183,In Service,151.107134,-33.873919
Fibre to the Basement,10/01/2020,2BUR-A1185,In Service,151.103982,-33.879704
Fibre to the Basement,10/01/2020,2BUR-A1186,In Service,151.103297,-33.88084
Fibre to the Basement,10/01/2020,2BUR-A1187,In Service,151.103451,-33.880554
Fibre to the Basement,10/01/2020,2BUR-A1188,In Service,151.106039,-33.88023
Fibre to the Basement,10/01/2020,2BUR-A1189,In Service,151.100824,-33.877461
Fibre to the Basement,10/01/2020,2BUR-A1190,In Service,151.101778,-33.878461
Fibre to the Basement,10/01/2020,2BUR-A1191,In Service,151.104725,-33.879457
Fibre to the Basement,10/01/2020,2BUR-A1193,In Service,151.104252,-33.878545
Fibre to the Basement,10/01/2020,2BUR-A1194,In Service,151.105677,-33.878528
Fibre to the Basement,10/01/2020,2BUR-A1196,In Service,151.101242,-33.878962
Fibre to the Basement,10/01/2020,2BUR-A1197,In Service,151.106331,-33.879604
Fibre to the Basement,29/05/2020,2BUR-A1205,In Service,151.119365,-33.857522
Fibre to the Basement,29/05/2020,2BUR-A1206,In Service,151.11753,-33.857881
Fibre to the Basement,29/05/2020,2BUR-A1207,In Service,151.110645,-33.862899
Fibre to the Basement,29/05/2020,2BUR-A1208,In Service,151.104789,-33.867978
Fibre to the Basement,29/05/2020,2BUR-A1209,In Service,151.119717,-33.868901
Fibre to the Basement,29/05/2020,2BUR-A1210,In Service,151.119619,-33.869665
Fibre to the Basement,29/05/2020,2BUR-A1211,In Service,151.119475,-33.870416
Fibre to the Basement,2/03/2020,2BUR-A1219,In Service,151.087967,-33.863623
Fibre to the Basement,24/03/2016,2BUR-A1224,In Service,151.086998,-33.855966
Fibre to the Basement,24/03/2016,2BUR-A1229,In Service,151.086816,-33.85535
Fibre to the Basement,21/12/2017,2BUR-A1251,In Service,151.097919,-33.876734
Fibre to the Basement,23/11/2017,2BUR-A1259,In Service,151.092703,-33.866641
Fibre to the Basement,22/03/2018,2BUR-A1262,In Service,151.066958,-33.861688
Fibre to the Basement,26/10/2017,2BUR-A1272,In Service,151.067314,-33.859842
Fibre to the Basement,26/10/2017,2BUR-A1273,In Service,151.067096,-33.860212
Fibre to the Basement,10/09/2020,2BUR-A1294,Proposed,151.065457,-33.861376
Fibre to the Basement,10/09/2019,2CAH-A0054,In Service,152.751286,-31.631019
Fibre to the Basement,9/04/2018,2CAM-A0138,In Service,151.116539,-33.915813
Fibre to the Basement,28/06/2017,2CAM-A0188,In Service,151.111486,-33.915732
Fibre to the Basement,31/08/2018,2CAM-A0472,In Service,151.102539,-33.905339
Fibre to the Basement,21/09/2017,2CAM-A0473,In Service,151.102695,-33.906595
Fibre to the Basement,25/05/2018,2CAM-A0474,In Service,151.104688,-33.910738
Fibre to the Basement,9/04/2018,2CAM-A0475,In Service,151.116709,-33.915664
Fibre to the Basement,12/12/2017,2CAM-A0478,In Service,151.116174,-33.913112
Fibre to the Basement,31/08/2018,2CAM-A0479,In Service,151.102963,-33.910919
Fibre to the Basement,31/08/2018,2CAM-A0481,In Service,151.105107,-33.910696
Fibre to the Basement,16/03/2017,2CAM-A0482,In Service,151.104649,-33.915195
Fibre to the Basement,31/08/2018,2CAM-A0483,In Service,151.101935,-33.908964
Fibre to the Basement,31/08/2018,2CAM-A0484,In Service,151.102607,-33.908698
Fibre to the Basement,31/08/2018,2CAM-A0485,In Service,151.101289,-33.908403
Fibre to the Basement,31/08/2018,2CAM-A0486,In Service,151.102431,-33.908088
Fibre to the Basement,31/08/2018,2CAM-A0487,In Service,151.10264,-33.90804
Fibre to the Basement,31/08/2018,2CAM-A0488,In Service,151.102571,-33.907478
Fibre to the Basement,21/09/2017,2CAM-A0489,In Service,151.102142,-33.906739
Fibre to the Basement,1/03/2016,2CAM-A0491,In Service,151.104608,-33.917205
Fibre to the Basement,29/06/2018,2CAM-A0510,In Service,151.09987,-33.911795
Fibre to the Basement,1/08/2018,2CAM-A0511,In Service,151.103052,-33.911574
Fibre to the Basement,12/12/2019,2CAM-A0783,In Service,151.097374,-33.920776
Fibre to the Basement,12/12/2019,2CAM-A0784,In Service,151.100297,-33.920284
Fibre to the Basement,12/12/2019,2CAM-A0785,In Service,151.098337,-33.919448
Fibre to the Basement,2/08/2020,2CAM-A0812,Proposed,151.102458,-33.904947
Fibre to the Basement,24/08/2017,2CAR-A0281,In Service,151.04959,-33.778466
Fibre to the Basement,23/11/2017,2CAR-A0283,In Service,151.050042,-33.779436
Fibre to the Basement,22/03/2018,2CAR-A0310,In Service,151.048028,-33.782097
Fibre to the Basement,10/07/2019,2CAR-A0416,In Service,151.028133,-33.769068
Fibre to the Basement,31/07/2019,2CAR-A0428,In Service,151.056883,-33.777417
Fibre to the Basement,2/10/2019,2CAR-A0433,In Service,151.053133,-33.779654
Fibre to the Basement,16/01/2020,2CAR-A0434,In Service,151.048743,-33.779747
Fibre to the Basement,15/11/2019,2CAR-A0441,In Service,151.05241,-33.776176
Fibre to the Basement,7/11/2019,2CAR-A0471,In Service,151.044716,-33.784299
Fibre to the Basement,22/07/2019,2CAR-A0482,In Service,151.053202,-33.777796
Fibre to the Basement,22/03/2018,2CAR-A0484,In Service,151.047633,-33.782088
Fibre to the Basement,22/03/2018,2CAR-A0485,In Service,151.048026,-33.781716
Fibre to the Basement,23/11/2017,2CAR-A0532,In Service,151.050654,-33.779544
Fibre to the Basement,27/05/2019,2CAS-A0077,In Service,151.035597,-33.744142
Fibre to the Basement,27/07/2017,2CAS-A0317,In Service,151.010605,-33.732859
Fibre to the Basement,9/06/2017,2CAS-A0318,In Service,150.975368,-33.734298
Fibre to the Basement,26/10/2017,2CAS-A0319,In Service,151.009742,-33.733803
Fibre to the Basement,26/10/2017,2CAS-A0320,In Service,151.009147,-33.733415
Fibre to the Basement,17/10/2017,2CAS-A0322,In Service,150.976456,-33.727729
Fibre to the Basement,20/04/2017,2CAS-A0323,In Service,151.008154,-33.732542
Fibre to the Basement,20/04/2017,2CAS-A0324,In Service,151.009593,-33.732312
Fibre to the Basement,14/06/2018,2CAS-A0325,In Service,150.967105,-33.730872
Fibre to the Basement,25/05/2017,2CAS-A0327,In Service,151.010035,-33.732595
Fibre to the Basement,17/10/2017,2CAS-A0328,In Service,150.984713,-33.732315
Fibre to the Basement,27/04/2017,2CAS-A0329,In Service,151.0008,-33.736425
Fibre to the Basement,24/08/2017,2CAS-A0330,In Service,151.001461,-33.73579
Fibre to the Basement,20/04/2017,2CAS-A0331,In Service,150.999806,-33.735134
Fibre to the Basement,27/07/2017,2CAS-A0332,In Service,150.998159,-33.732777
Fibre to the Basement,4/10/2017,2CAS-A0333,In Service,151.006412,-33.730086
Fibre to the Basement,26/10/2018,2CAS-A0341,In Service,151.003538,-33.731359
Fibre to the Basement,27/05/2019,2CAS-A0356,In Service,150.995924,-33.694775
Fibre to the Basement,16/06/2020,2CBT-A0379,In Service,150.797564,-34.074826
Fibre to the Basement,12/05/2016,2CBT-A0381,In Service,150.822312,-34.058884
Fibre to the Basement,30/06/2016,2CBT-A0382,Proposed,150.78905,-34.067909
Fibre to the Basement,2/03/2016,2CBT-A0383,In Service,150.824083,-34.062585
Fibre to the Basement,23/08/2016,2CBT-A0384,In Service,150.822027,-34.062979
Fibre to the Basement,30/06/2016,2CBT-A0386,Proposed,150.790175,-34.066322
Fibre to the Basement,23/01/2018,2CBT-A0387,In Service,150.815982,-34.063874
Fibre to the Basement,15/11/2016,2CBT-A0388,In Service,150.805007,-34.074364
Fibre to the Basement,6/09/2017,2CBT-A0389,In Service,150.815253,-34.064607
Fibre to the Basement,7/02/2017,2CBT-A0390,In Service,150.810476,-34.069133
Fibre to the Basement,4/10/2017,2CBT-A0392,In Service,150.807234,-34.072135
Fibre to the Basement,15/11/2016,2CBT-A0393,In Service,150.80635,-34.074893
Fibre to the Basement,13/01/2017,2CBT-A0398,In Service,150.832092,-34.051979
Fibre to the Basement,30/06/2016,2CBT-A0425,Proposed,150.783918,-34.067608
Fibre to the Basement,10/12/2019,2CBT-A0454,In Service,150.805951,-34.078005
Fibre to the Basement,7/02/2017,2CBT-A0679,In Service,150.81117,-34.069687
Fibre to the Basement,3/03/2016,2CFS-A0456,In Service,153.094003,-30.318097
Fibre to the Basement,3/03/2016,2CFS-A0737,In Service,153.096722,-30.319156
Fibre to the Basement,22/02/2018,2CHA-A0224,In Service,151.181054,-33.786553
Fibre to the Basement,24/03/2016,2CHA-A0234,In Service,151.17862,-33.802549
Fibre to the Basement,22/03/2018,2CHA-A0255,In Service,151.180015,-33.799445
Fibre to the Basement,25/02/2016,2CHA-A0258,In Service,151.177062,-33.799897
Fibre to the Basement,26/10/2017,2CHA-A0259,In Service,151.177311,-33.800531
Fibre to the Basement,29/02/2016,2CHA-A0275,In Service,151.182463,-33.808212
Fibre to the Basement,25/02/2016,2CHA-A0276,In Service,151.182928,-33.808717
Fibre to the Basement,23/11/2017,2CHA-A0277,In Service,151.182583,-33.809412
Fibre to the Basement,29/02/2016,2CHA-A0278,In Service,151.183245,-33.810334
Fibre to the Basement,23/11/2017,2CHA-A0279,In Service,151.182716,-33.810563
Fibre to the Basement,23/06/2016,2CHA-A0280,In Service,151.185665,-33.812526
Fibre to the Basement,16/07/2019,2CHA-A0283,In Service,151.185611,-33.79765
Fibre to the Basement,25/02/2016,2CHA-A0314,In Service,151.18112,-33.793827
Fibre to the Basement,25/02/2016,2CHA-A0321,In Service,151.181139,-33.794922
Fibre to the Basement,26/05/2016,2CHA-A0323,In Service,151.18205,-33.79547
Fibre to the Basement,22/03/2018,2CHA-A0329,In Service,151.182935,-33.785989
Fibre to the Basement,22/02/2018,2CHA-A0346,In Service,151.176773,-33.787561
Fibre to the Basement,25/02/2016,2CHA-A0352,In Service,151.178424,-33.796578
Fibre to the Basement,25/02/2016,2CHA-A0361,In Service,151.179893,-33.796217
Fibre to the Basement,25/02/2016,2CHA-A0362,In Service,151.178502,-33.79727
Fibre to the Basement,17/12/2015,2CHA-A0365,In Service,151.179785,-33.797708
Fibre to the Basement,25/08/2016,2CHA-A0386,In Service,151.191535,-33.794624
Fibre to the Basement,17/12/2015,2CHA-A0393,In Service,151.180317,-33.793702
Fibre to the Basement,17/12/2015,2CHA-A0394,In Service,151.180476,-33.79422
Fibre to the Basement,2/08/2019,2CHA-A0549,In Service,151.182195,-33.79757
Fibre to the Basement,17/01/2020,2CHA-A0550,In Service,151.183133,-33.79718
Fibre to the Basement,17/01/2020,2CHA-A0551,In Service,151.182518,-33.796674
Fibre to the Basement,3/07/2019,2CHA-A0577,In Service,151.182886,-33.799438
Fibre to the Basement,6/09/2019,2CHA-A0580,In Service,151.182483,-33.796058
Fibre to the Basement,21/01/2020,2CHA-A0582,In Service,151.179406,-33.794792
Fibre to the Basement,31/07/2019,2CHA-A0585,In Service,151.179899,-33.795405
Fibre to the Basement,2/08/2019,2CHA-A0586,In Service,151.184248,-33.79687
Fibre to the Basement,17/01/2020,2CHA-A0587,In Service,151.184963,-33.796401
Fibre to the Basement,2/08/2019,2CHA-A0588,In Service,151.186033,-33.796069
Fibre to the Basement,21/01/2020,2CHA-A0592,In Service,151.17847,-33.795777
Fibre to the Basement,31/08/2018,2CHA-A0600,Proposed,151.194477,-33.794448
Fibre to the Basement,19/06/2020,2CHA-A0602,Proposed,151.180015,-33.7959
Fibre to the Basement,2/10/2019,2CHA-A0605,In Service,151.185839,-33.794433
Fibre to the Basement,21/01/2020,2CHA-A0614,In Service,151.179639,-33.796052
Fibre to the Basement,2/08/2019,2CHA-A0616,In Service,151.179,-33.797948
Fibre to the Basement,31/07/2019,2CHA-A0617,In Service,151.179188,-33.79705
Fibre to the Basement,21/01/2020,2CHA-A0618,In Service,151.179913,-33.796792
Fibre to the Basement,21/01/2020,2CHA-A0620,In Service,151.179361,-33.796269
Fibre to the Basement,9/07/2019,2CHA-A0622,In Service,151.180624,-33.796274
Fibre to the Basement,18/09/2019,2CHA-A0693,In Service,151.183699,-33.795592
Fibre to the Basement,25/02/2016,2CHA-A0696,In Service,151.180968,-33.793997
Fibre to the Basement,25/02/2016,2CHA-A0708,In Service,151.181118,-33.79519
Fibre to the Basement,8/12/2017,2CHL-A0228,In Service,151.693775,-32.963949
Fibre to the Basement,18/10/2018,2CHL-A0272,In Service,151.694485,-32.961166
Fibre to the Basement,18/10/2018,2CHL-A0273,In Service,151.697201,-32.960531
Fibre to the Basement,4/06/2019,2CHL-A0278,In Service,151.6423,-32.935121
Fibre to the Basement,20/09/2019,2CHL-A0282,In Service,151.696194,-32.96385
Fibre to the Basement,24/04/2019,2CHL-A0283,In Service,151.696586,-32.964716
Fibre to the Basement,27/03/2019,2CHL-A0284,In Service,151.695428,-32.963799
Fibre to the Basement,4/06/2019,2CHL-A0300,In Service,151.697148,-32.961498
Fibre to the Basement,19/03/2018,2CMO-A0221,In Service,151.075365,-34.024803
Fibre to the Basement,11/01/2018,2CMO-A0222,In Service,151.062682,-34.030433
Fibre to the Basement,2/01/2018,2CMO-A0223,In Service,151.067649,-34.0325
Fibre to the Basement,2/01/2018,2CMO-A0224,In Service,151.065809,-34.03446
Fibre to the Basement,25/01/2018,2CMO-A0225,In Service,151.061808,-34.035632
Fibre to the Basement,26/10/2017,2CMO-A0226,In Service,151.056388,-34.03577
Fibre to the Basement,4/01/2019,2CMO-A0241,In Service,151.026148,-34.033196
Fibre to the Basement,9/11/2018,2CMO-A0243,In Service,151.059558,-34.035705
Fibre to the Basement,2/10/2019,2CMO-A0245,In Service,151.075384,-34.02741
Fibre to the Basement,28/02/2020,2CMO-A0246,In Service,151.056281,-34.035078
Fibre to the Basement,28/02/2020,2CMO-A0247,In Service,151.056227,-34.034319
Fibre to the Basement,28/02/2020,2CMO-A0248,In Service,151.056106,-34.034654
Fibre to the Basement,28/02/2020,2CMO-A0249,In Service,151.057329,-34.034633
Fibre to the Basement,28/02/2020,2CMO-A0250,In Service,151.057781,-34.034728
Fibre to the Basement,28/02/2020,2CMO-A0251,In Service,151.056491,-34.034769
Fibre to the Basement,28/02/2020,2CMO-A0252,In Service,151.057683,-34.03503
Fibre to the Basement,26/06/2020,2CMO-A0253,In Service,151.059558,-34.036316
Fibre to the Basement,16/03/2020,2CMO-A0254,In Service,151.056935,-34.035266
Fibre to the Basement,28/02/2020,2CMO-A0255,In Service,151.057551,-34.035339
Fibre to the Basement,28/02/2020,2CMO-A0256,In Service,151.057169,-34.035841
Fibre to the Basement,28/02/2020,2CMO-A0257,In Service,151.058441,-34.036283
Fibre to the Basement,1/06/2020,2CMO-A0258,In Service,151.076491,-34.039034
Fibre to the Basement,17/06/2020,2CMO-A0259,In Service,151.070806,-34.037583
Fibre to the Basement,28/02/2020,2CMO-A0260,In Service,151.057016,-34.034114
Fibre to the Basement,28/02/2020,2CMO-A0261,In Service,151.057795,-34.034097
Fibre to the Basement,7/06/2019,2CMO-A0263,In Service,151.079134,-34.026976
Fibre to the Basement,7/06/2019,2CMO-A0264,In Service,151.064357,-34.029899
Fibre to the Basement,28/02/2020,2CMO-A0265,In Service,151.056215,-34.026411
Fibre to the Basement,28/02/2020,2CMO-A0266,In Service,151.05693,-34.026496
Fibre to the Basement,28/02/2020,2CMO-A0267,In Service,151.056124,-34.026899
Fibre to the Basement,28/02/2020,2CMO-A0268,In Service,151.056793,-34.027128
Fibre to the Basement,28/02/2020,2CMO-A0269,In Service,151.056724,-34.027453
Fibre to the Basement,2/03/2020,2CMO-A0270,In Service,151.057675,-34.027493
Fibre to the Basement,28/02/2020,2CMO-A0271,In Service,151.055986,-34.027504
Fibre to the Basement,28/02/2020,2CMO-A0272,In Service,151.056675,-34.027714
Fibre to the Basement,28/02/2020,2CMO-A0273,In Service,151.054905,-34.027845
Fibre to the Basement,28/02/2020,2CMO-A0274,In Service,151.056685,-34.028108
Fibre to the Basement,7/06/2019,2CMO-A0275,In Service,151.066178,-34.029245
Fibre to the Basement,7/06/2019,2CMO-A0276,In Service,151.066897,-34.029349
Fibre to the Basement,28/02/2020,2CMO-A0278,In Service,151.057202,-34.030482
Fibre to the Basement,12/06/2020,2CMO-A0279,In Service,151.072111,-34.036355
Fibre to the Basement,7/06/2019,2CMO-A0280,In Service,151.061021,-34.028942
Fibre to the Basement,28/02/2020,2CMO-A0281,In Service,151.058461,-34.031273
Fibre to the Basement,28/02/2020,2CMO-A0282,In Service,151.06055,-34.032473
Fibre to the Basement,28/02/2020,2CMO-A0283,In Service,151.060064,-34.033162
Fibre to the Basement,28/02/2020,2CMO-A0288,In Service,151.056379,-34.029317
Fibre to the Basement,28/02/2020,2CMO-A0289,In Service,151.056034,-34.02981
Fibre to the Basement,28/02/2020,2CMO-A0290,In Service,151.055439,-34.030165
Fibre to the Basement,28/02/2020,2CMO-A0291,In Service,151.056521,-34.030779
Fibre to the Basement,28/02/2020,2CMO-A0292,In Service,151.055761,-34.03197
Fibre to the Basement,7/06/2019,2CMO-A0306,In Service,151.06477,-34.030387
Fibre to the Basement,7/06/2019,2CMO-A0307,In Service,151.06515,-34.030468
Fibre to the Basement,28/02/2020,2CMO-A0330,In Service,151.056591,-34.03388
Fibre to the Basement,7/06/2019,2CMO-A0429,Proposed,151.067826,-34.021409
Fibre to the Basement,7/06/2019,2CMO-A0439,Proposed,151.06682,-34.029677
Fibre to the Basement,24/08/2017,2COO-A0123,In Service,151.233806,-33.907412
Fibre to the Basement,23/11/2017,2COO-A0124,In Service,151.247389,-33.913618
Fibre to the Basement,24/03/2016,2COO-A0125,In Service,151.245682,-33.913109
Fibre to the Basement,28/07/2016,2COO-A0126,In Service,151.237089,-33.906378
Fibre to the Basement,27/07/2017,2COO-A0127,In Service,151.242946,-33.90858
Fibre to the Basement,23/11/2017,2COO-A0128,In Service,151.247187,-33.913377
Fibre to the Basement,22/03/2018,2COO-A0129,In Service,151.254047,-33.919049
Fibre to the Basement,7/02/2020,2COO-A0462,In Service,151.246228,-33.91045
Fibre to the Basement,3/06/2020,2COO-A0488,In Service,151.247095,-33.913169
Fibre to the Basement,18/10/2019,2COO-A0948,In Service,151.254038,-33.920154
Fibre to the Basement,18/10/2019,2COO-A0963,In Service,151.253605,-33.920673
Fibre to the Basement,18/10/2019,2COO-A0970,In Service,151.252749,-33.921556
Fibre to the Basement,18/10/2019,2COO-A0971,In Service,151.251345,-33.920902
Fibre to the Basement,18/10/2019,2COO-A0972,In Service,151.253878,-33.919854
Fibre to the Basement,12/03/2020,2COO-A0973,In Service,151.238342,-33.912245
Fibre to the Basement,24/04/2020,2COO-A0977,In Service,151.234319,-33.906028
Fibre to the Basement,12/03/2020,2COO-A0995,In Service,151.232856,-33.905917
